City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Hyderabad,10/05/2016,30.45,56,8.8,44.42,25.36,34.26,1.27,8.4,35.04,0.47,4.37,105,Moderate
Hyderabad,11/05/2016,60.7,81.89,20.76,51.24,50,31.42,1.42,7.73,24.56,0.91,7.68,105,Moderate
Hyderabad,12/05/2016,51.09,96.09,18.48,46.69,46.61,30.83,1.66,15.51,38,0.44,3.58,135,Moderate
Hyderabad,13/05/2016,45.67,82.71,6.1,38.21,29.19,29.29,0.94,5.84,44.28,0.36,2.87,110,Moderate
Hyderabad,14/05/2016,46.24,90.98,5.03,35.88,26.3,30.57,0.9,5.23,51.78,0.31,1.96,110,Moderate
Hyderabad,15/05/2016,31.02,65.19,6.5,25,20.89,28.73,0.82,5.39,29.69,0.34,1.9,95,Satisfactory
Hyderabad,16/05/2016,28.39,73.3,8.82,29.68,25.85,27.59,0.79,4.71,31.52,0.32,2.11,92,Satisfactory
Hyderabad,17/05/2016,23.03,66.3,7.53,28.72,23.51,31.26,0.69,9.34,22.35,0.29,1.88,83,Satisfactory
Hyderabad,18/05/2016,29.65,72.39,9.35,28.29,25.18,29.08,0.84,7.27,23.33,0.3,1.97,84,Satisfactory
Hyderabad,19/05/2016,34.57,68.51,6.07,26.2,22.43,26.92,0.65,6.7,22,0.22,1.58,86,Satisfactory
Hyderabad,20/05/2016,29.56,53.7,8.71,19.21,19.22,39.66,0.6,3.26,32.38,0.18,0.69,92,Satisfactory
Hyderabad,21/05/2016,32.82,71.8,5.54,16.81,17.74,34.21,0.48,5.56,16.96,0.08,0.5,105,Moderate
Hyderabad,22/05/2016,34.45,87,8.08,22.97,22.12,22.35,0.67,5.71,18.1,0.33,2.46,93,Satisfactory
Hyderabad,23/05/2016,30.51,66.12,5.61,22.26,19.54,20.06,0.58,5.2,18.19,0.11,0.83,95,Satisfactory
Hyderabad,24/05/2016,31.95,72.51,9.64,24.79,25.28,20.42,0.63,5.62,20.13,0.15,1.27,87,Satisfactory
Hyderabad,25/05/2016,48.62,67.89,13.77,23.86,28.59,20.86,0.59,5.85,19.21,0.18,1.96,104,Moderate
Hyderabad,26/05/2016,42.25,44.45,9.96,22.65,24.95,21.38,0.52,4.88,22.3,0.12,1.08,147,Moderate
Hyderabad,27/05/2016,26.64,57.84,6.44,19.09,18.62,18.67,0.51,5.22,28.01,0.09,0.68,85,Satisfactory
Hyderabad,28/05/2016,25.43,63.82,5.24,20.32,17.85,19.2,0.53,6,29.17,0.12,0.78,80,Satisfactory
Hyderabad,29/05/2016,26.04,76.71,5.44,21.04,18.29,18.94,0.57,5.33,27.41,0.28,1.54,85,Satisfactory
Hyderabad,09/08/2016,8.86,41.75,6.5,8.99,15.02,12.11,0.68,6.51,10.1,0.1,0.56,86,Satisfactory
Hyderabad,10/08/2016,9.41,38.77,4.83,8.64,11.86,12.28,0.45,6.92,9.76,0.07,0.46,84,Satisfactory
Hyderabad,11/08/2016,7.81,26.51,5.34,9.11,10.68,11.83,0.44,6.2,9.13,0.09,0.55,63,Satisfactory
Hyderabad,02/09/2016,6.31,28.63,10.71,44.71,13.01,31.07,0.39,7.71,13.53,0.06,0.85,87,Satisfactory
Hyderabad,03/09/2016,10.4,30.27,13.23,57.09,17.23,15.31,0.45,10.59,14.46,0.06,0.49,78,Satisfactory
Hyderabad,04/09/2016,23,62.17,6.93,46.21,3.46,44.05,0.07,3.71,14.74,0.01,0.04,49,Good
Hyderabad,06/09/2016,28.28,87.32,14.82,74.51,18.74,36.24,0.27,16.38,14.26,0.08,1.3,85,Satisfactory
Hyderabad,07/09/2016,37.15,99.05,17.64,84.52,27.1,32.48,0.39,8.3,13.15,0.26,4.77,97,Satisfactory
Hyderabad,08/09/2016,25,82.86,16.61,78.74,16.86,27.66,0.2,12.95,15.26,0.09,1.79,93,Satisfactory
Hyderabad,10/09/2016,37.09,82.11,12.5,78.98,26.06,22.62,0.37,13.91,15.02,0.1,1.9,92,Satisfactory
Hyderabad,11/09/2016,24.59,59.97,13.43,70.69,22.2,26.24,0.32,4.45,16.52,0.1,0.74,66,Satisfactory
Hyderabad,12/09/2016,30.49,69.68,11.8,59.25,20.74,16.75,0.28,12.54,15.39,0.08,1.34,65,Satisfactory
Hyderabad,13/09/2016,23.2,43.26,10.21,42.07,14.05,19.98,0.31,9.58,22.48,0.08,0.78,66,Satisfactory
Hyderabad,14/09/2016,23.25,46.02,10.27,42.44,14.15,12.34,0.13,12.68,21.14,0.06,0.95,55,Satisfactory
Hyderabad,15/09/2016,15.79,36.7,12.37,46.68,15.99,15.62,0.15,11.29,18.76,0.1,1.52,70,Satisfactory
Hyderabad,16/09/2016,10.75,22.54,9.73,35,7.61,38.51,0.27,2.6,8.26,0.03,0.21,59,Satisfactory
Hyderabad,20/09/2016,9.93,21.82,8.85,31.44,11.36,6.56,0.25,1.98,24.77,0.05,0.22,62,Satisfactory
Hyderabad,21/09/2016,17.82,31.93,10.85,38.08,19.18,16.51,0.11,2.83,21.43,0.1,0.72,52,Satisfactory
Hyderabad,22/09/2016,13.08,34.21,10.23,37.98,11.32,9.41,0.1,4.39,26.59,0.04,0.7,52,Satisfactory
Hyderabad,23/09/2016,7,11,9.66,43.87,3.57,28.86,0.09,15.62,17.76,0.02,0.11,34,Good
Hyderabad,25/09/2016,21.28,37.15,10.08,43.64,10.2,31.24,0.17,4.1,21.7,0.05,0.3,66,Satisfactory
Hyderabad,26/09/2016,31.01,71.78,14.44,49.62,15.21,32.74,0.24,16.22,21.89,0.1,3.15,82,Satisfactory
Hyderabad,27/09/2016,33.84,76.67,11.69,51.19,16.1,18.67,0.3,7.71,23.63,0.11,3.73,78,Satisfactory
Hyderabad,28/09/2016,42.99,91.44,12.46,57.36,17.01,12.5,0.11,9.43,25.64,0.11,3.79,86,Satisfactory
Hyderabad,29/09/2016,39.5,103.83,8.76,53.2,15.5,16.89,0.17,7.08,27.93,0.08,1.92,100,Satisfactory
Hyderabad,30/09/2016,37.67,101.49,8.09,45.98,13.6,11.83,0.01,6.55,35.03,0.06,1.71,103,Moderate
Hyderabad,01/10/2016,16.68,31.02,9.57,42.12,20.85,25.01,0.24,8.03,29.57,0.08,1.2,70,Satisfactory
Hyderabad,02/10/2016,13.57,24.85,9.42,41.65,12.52,19.43,0.11,2.73,30.28,0.05,0.29,55,Satisfactory
Hyderabad,03/10/2016,12.72,33.72,7.59,26.93,7.84,17.95,0.19,9.91,25.02,0.02,0.11,72,Satisfactory
Hyderabad,04/10/2016,11.98,35.51,9.57,42.12,13.8,9,0.03,6.74,22.95,0.03,0.11,47,Good
Hyderabad,05/10/2016,9.83,32.3,10.92,35.58,12.75,12.28,0.07,5.53,23.2,0.02,0.09,73,Satisfactory
Hyderabad,06/10/2016,15.29,52.36,13.83,47.47,16.72,14.01,0.1,6.85,20.62,0.02,0.2,56,Satisfactory
Hyderabad,07/10/2016,15.45,57.53,10.46,40.95,13.83,10.52,0.2,6.22,23.05,0.01,0.17,63,Satisfactory
Hyderabad,08/10/2016,16.38,37.54,10.7,39.15,12.18,11.07,0.08,3.2,22.36,0.01,0.21,55,Satisfactory
Hyderabad,09/10/2016,12.88,45.38,11.5,45.99,3.87,11.22,0.05,1.55,30.7,0,0.06,65,Satisfactory
Hyderabad,12/10/2016,48.55,108.27,10.24,45.48,9.94,15.37,0.43,19.26,27.61,0.23,3.94,106,Moderate
Hyderabad,13/10/2016,50.52,99.86,12.08,63.89,20.04,21.18,0.65,15.29,26.79,0.48,10.12,104,Moderate
Hyderabad,14/10/2016,44.48,94.36,10.91,73.13,21.83,31.36,0.62,22.54,33.44,0.53,6.69,97,Satisfactory
Hyderabad,15/10/2016,45.06,101,8.9,61.79,15.27,27.21,0.59,15.96,38.65,0.22,4.61,97,Satisfactory
Hyderabad,16/10/2016,56.83,104.28,15.01,75.39,23.92,31.41,0.79,21.55,33.68,0.33,8.32,108,Moderate
Hyderabad,17/10/2016,54.95,94.42,26.16,87.44,31.02,28.7,0.53,23.06,26.69,0.47,9.19,100,Satisfactory
Hyderabad,18/10/2016,60.17,94.51,21.31,92.33,29.15,26.25,0.59,27.92,25.99,0.17,3.61,97,Satisfactory
Hyderabad,19/10/2016,58.85,101.67,12.43,75.82,22.89,29.97,0.97,29.86,35.87,0.07,1.53,103,Moderate
Hyderabad,20/10/2016,61.53,106.2,11.99,77.75,23.4,29.1,0.81,34.73,35.26,0.09,1.88,104,Moderate
Hyderabad,21/10/2016,59.04,100.29,12.44,71.09,21.95,39.49,0.51,35.22,35.03,0.13,3.11,102,Moderate
Hyderabad,22/10/2016,54.48,108.28,13.08,79.11,24.12,53.38,0.39,29.12,34.31,0.08,1.5,104,Moderate
Hyderabad,24/10/2016,58.23,108.26,10.82,66.72,20.79,34.59,0.3,30.29,29.52,0.08,2.06,107,Moderate
Hyderabad,25/10/2016,64.18,103.01,11.65,68.11,20.88,30.24,0.38,18.9,27.18,0.06,1.27,114,Moderate
Hyderabad,26/10/2016,61.11,105.64,11.8,60.83,19.19,47.92,0.33,32.05,38.81,0.11,1.83,107,Moderate
Hyderabad,27/10/2016,64.35,101.48,11.68,50.97,16.75,45.17,0.33,44.21,56.45,0.09,2.43,117,Moderate
Hyderabad,28/10/2016,62.16,99.01,9.59,41.2,13.55,39.85,0.38,47.38,70.1,0.07,1.48,116,Moderate
Hyderabad,29/10/2016,73.11,104.96,10.85,49.76,16.1,42.24,0.5,46.17,56.15,0.07,1.78,130,Moderate
Hyderabad,30/10/2016,63.6,97.16,7.96,25.39,9.13,27.36,0.33,19.58,55.87,0.09,1.61,129,Moderate
Hyderabad,31/10/2016,58.15,84.2,8.84,24.36,11.15,26.1,0.54,23.55,46.88,0.07,1.37,106,Moderate
Hyderabad,01/11/2016,73.45,106.62,9.75,35.18,17.47,24.59,0.57,47.02,58.59,0.17,4.44,118,Moderate
Hyderabad,02/11/2016,64.93,100.92,9.23,22.8,8.34,21.5,0.35,45.54,68.19,0.2,2.78,134,Moderate
Hyderabad,03/11/2016,61.75,97.54,9.6,23.49,9.26,20.77,0.35,35.06,58.34,0.08,1.68,104,Moderate
Hyderabad,04/11/2016,65.1,101.16,9.43,13.74,5.38,9.27,0.36,31.95,58.26,0.05,1.63,113,Moderate
Hyderabad,05/11/2016,67.23,100.75,10.41,31.41,11.5,12.51,0.26,31.89,66.88,0.08,1.35,151,Moderate
Hyderabad,06/11/2016,65.76,104.57,9.87,25.01,9.76,13.96,0.36,31.29,66.89,0.08,1.73,119,Moderate
Hyderabad,07/11/2016,66.65,112.8,8.73,18.35,7.51,22.83,0.35,40.78,72.73,0.16,1.99,124,Moderate
Hyderabad,08/11/2016,60.51,107.1,8.57,36.85,12.13,25.37,0.47,38.63,66.96,0.13,2.09,112,Moderate
Hyderabad,09/11/2016,65.33,103.8,8.22,42.02,13.74,24.24,0.45,35.56,74.13,0.12,1.21,147,Moderate
Hyderabad,10/11/2016,71.55,106.32,9.65,56.07,17.15,36.33,0.45,46.68,79.48,0.11,1.66,144,Moderate
Hyderabad,11/11/2016,62.24,97.74,8.99,52.96,25.65,33.77,0.92,46.54,79.89,0.13,2.3,129,Moderate
Hyderabad,12/11/2016,61.83,104.38,9.26,53.12,16.3,39.06,0.61,35.55,92.1,0.08,1.54,152,Moderate
Hyderabad,13/11/2016,60.96,98.46,8.93,48.17,14.97,30.06,0.64,28.22,91.75,0.05,0.86,163,Moderate
Hyderabad,14/11/2016,61.46,99.72,10.06,45.51,14.73,31.45,0.74,16.38,59.28,0.05,0.76,122,Moderate
Hyderabad,15/11/2016,67.56,102.5,9.75,35.21,12.11,27.89,0.54,25.31,55.35,0.06,1.11,125,Moderate
Hyderabad,16/11/2016,59.73,101.38,8.44,36.72,11.96,31.12,0.59,51.36,78.43,0.07,1.02,140,Moderate
Hyderabad,17/11/2016,63.35,103.32,8.28,38.09,12.26,33.57,0.49,42.96,75.33,0.05,0.85,104,Moderate
Hyderabad,18/11/2016,61.71,95.29,8.64,41.53,13.22,29.05,0.45,37.9,76.18,0.08,0.83,133,Moderate
Hyderabad,19/11/2016,61.8,98.96,10.96,58.71,18.26,36.62,0.52,44.93,67.7,0.07,0.82,141,Moderate
Hyderabad,20/11/2016,61,96.5,11.02,63.32,19.38,33.56,0.57,30.3,64.43,0.02,0.57,122,Moderate
Hyderabad,21/11/2016,55.76,85.33,11.63,59.47,18.69,38.92,0.51,36.43,53.54,0.03,0.57,105,Moderate
Hyderabad,22/11/2016,60.32,89.17,11.87,65.82,15.22,38.16,0.5,31.34,42.62,0.02,0.49,98,Satisfactory
Hyderabad,23/11/2016,62.65,91.64,10.05,51.12,14.74,37.16,0.52,34.96,63.49,0.05,0.85,124,Moderate
Hyderabad,24/11/2016,64.38,95.85,12.59,60.39,19.27,30.2,0.64,31.07,67.2,0.04,0.65,162,Moderate
Hyderabad,25/11/2016,63.41,102.09,10.63,37.87,13.16,23.54,0.59,41.97,50.88,0.02,0.61,136,Moderate
Hyderabad,26/11/2016,52.96,90.29,7.65,8.25,4.6,5.08,0.55,38.34,32.64,0.03,0.44,109,Moderate
Hyderabad,27/11/2016,59.95,98.75,7.69,5.3,4.13,3.64,0.5,48.96,51.89,0.03,0.67,106,Moderate
Hyderabad,28/11/2016,63.92,103.2,7.48,5.31,3.59,4.08,0.49,42.29,57.06,0.02,0.46,105,Moderate
Hyderabad,29/11/2016,55.4,95.5,7.97,27.3,6.7,16.48,0.3,41.03,49.06,0.02,0.36,113,Moderate
Hyderabad,30/11/2016,58.98,95.61,12.12,72,14.58,41.11,0.43,37.54,44.92,0.02,0.34,100,Satisfactory
Hyderabad,01/12/2016,58.86,97.97,10.58,54.03,10.45,31.73,0.38,23.1,49.67,0.02,0.15,103,Moderate
Hyderabad,02/12/2016,61.32,101.59,11.19,54.28,5.18,35.72,0.17,35.08,38.95,0.01,0.08,96,Satisfactory
Hyderabad,03/12/2016,57.06,89.69,9.88,38.29,9.69,23.13,0.28,8.7,33.69,0.03,0.04,112,Moderate
Hyderabad,04/12/2016,59.44,94.88,12.66,40.89,14.51,21.32,0.41,20.04,32.84,0.04,0.12,94,Satisfactory
Hyderabad,05/12/2016,66,104.04,12.87,46.01,15.87,28.38,0.49,38.17,39.49,0.02,0.35,112,Moderate
Hyderabad,06/12/2016,65.98,100.21,9.11,43.82,11.8,27.81,0.46,39.34,62.06,0.02,0.22,115,Moderate
Hyderabad,07/12/2016,58.07,91.26,10.79,58.31,9.62,28.78,0.32,44.6,47.96,0.01,0.13,109,Moderate
Hyderabad,08/12/2016,60.69,102.1,11.49,64.12,11.6,31.26,0.36,36.91,53.68,0.01,0.18,110,Moderate
Hyderabad,09/12/2016,63.73,106.83,9.61,60.81,12.1,17.46,0.29,30.48,62.7,0.02,0.08,126,Moderate
Hyderabad,10/12/2016,61.83,103.12,11.02,60.63,12.58,24.41,0.38,34.5,54.68,0.02,0.42,117,Moderate
Hyderabad,11/12/2016,61.79,97.38,10.11,68.61,13.47,34.77,0.37,45.32,50.84,0.03,1.08,104,Moderate
Hyderabad,12/12/2016,48.86,104.26,11.21,58.18,11.72,26.45,0.45,46.34,45.44,0.02,0.49,103,Moderate
Hyderabad,13/12/2016,60.56,103.88,10.75,55.27,8.25,30.9,0.26,41.86,37.38,0.01,0.46,105,Moderate
Hyderabad,14/12/2016,44.66,62.82,9.33,27.18,5.73,19.33,0.28,7.84,36.95,0.01,0.05,82,Satisfactory
Hyderabad,15/12/2016,57.33,93.83,22.06,49.45,7.32,26.91,0.25,13.93,27.81,0.02,0.31,96,Satisfactory
Hyderabad,16/12/2016,64.61,96.25,13.66,48.99,7.57,27.7,0.28,33.63,44.11,0.02,0.33,133,Moderate
Hyderabad,17/12/2016,56.65,95.79,18.38,60.92,14.28,31.24,0.47,34.23,40.88,0.05,1.14,117,Moderate
Hyderabad,18/12/2016,54.74,94.68,11.85,62.77,12.93,36.11,0.33,38.49,40.87,0.07,1.32,96,Satisfactory
Hyderabad,19/12/2016,61.36,96.74,10.63,65.8,13.12,31.03,0.32,43.85,46.78,0.03,0.97,102,Moderate
Hyderabad,20/12/2016,60.03,94.81,10,67.81,13.49,34.35,0.34,49.63,56.91,0.03,1.02,117,Moderate
Hyderabad,21/12/2016,54.24,95.55,11.18,73.32,14.68,29.32,0.42,45.43,49.4,0.04,1.08,106,Moderate
Hyderabad,22/12/2016,58.12,96.04,8.65,67.71,13.14,42.78,0.36,44.42,49.82,0.07,1.16,102,Moderate
Hyderabad,23/12/2016,60.2,95.54,11.1,67.78,13.76,26.75,0.33,37.44,42.22,0.04,1.07,101,Moderate
Hyderabad,24/12/2016,60.28,103.11,9.82,70.51,16.86,31.14,0.43,31.91,55.7,0.05,1.25,104,Moderate
Hyderabad,25/12/2016,61.28,103.5,8.23,58.82,17.39,19.36,0.51,11.31,63.02,0.03,0.64,106,Moderate
Hyderabad,26/12/2016,53.5,99.82,9.6,55.26,19.56,36.57,0.73,19.3,51.25,0.09,1.31,106,Moderate
Hyderabad,27/12/2016,54.32,92.67,9.02,69.63,25.52,34.58,0.74,42.58,49.14,0.2,3.11,95,Satisfactory
Hyderabad,28/12/2016,62.67,101.25,10.89,73.53,16.43,35.44,0.45,39.57,74.29,0.07,1.55,160,Moderate
Hyderabad,29/12/2016,60.05,98.82,9.38,58.31,14.69,24.76,0.48,10.11,57.89,0.04,0.69,124,Moderate
Hyderabad,30/12/2016,61.49,104.8,9.17,49.74,10.35,25.35,0.37,15.23,80.55,0.03,0.48,160,Moderate
Hyderabad,31/12/2016,61.98,110.38,7.84,40.04,8.45,18.5,0.28,6.27,83.19,0.03,0.23,173,Moderate
Hyderabad,01/01/2017,61.25,100.46,7.54,39.37,8.27,15.38,0.25,6.08,69.11,0.02,0.2,110,Moderate
Hyderabad,02/01/2017,47.21,80.12,9.69,52,10.85,24.87,0.33,20.73,47.61,0.02,0.77,103,Moderate
Hyderabad,03/01/2017,65.45,132.09,11.01,58.68,13.66,18.06,0.31,22.99,50.37,0.03,0.75,103,Moderate
Hyderabad,04/01/2017,116.03,197.89,12.2,58.2,12.48,26.16,0.15,37.31,56.42,0.04,0.99,215,Poor
Hyderabad,05/01/2017,96.21,162.27,10.97,57.6,13.18,36.67,0,25.88,45.66,0.06,1.2,276,Poor
Hyderabad,06/01/2017,75.89,147.99,12.09,69.76,15.64,23.85,0,34.18,36.8,0.04,0.78,158,Moderate
Hyderabad,07/01/2017,63.83,104.25,10.37,37.49,9.45,16.18,0,7.83,58.44,0.03,0.45,137,Moderate
Hyderabad,08/01/2017,62.34,100.56,10.32,34.38,8.88,15.23,0,3.21,52.76,0.02,0.2,102,Moderate
Hyderabad,09/01/2017,51.67,80.46,10.08,30.24,11.37,13.47,0,3.56,60.3,0.02,0.17,96,Satisfactory
Hyderabad,10/01/2017,61.42,112.53,7.05,36.21,8.33,11.94,0,6.6,53.49,0.03,0.29,98,Satisfactory
Hyderabad,11/01/2017,82.34,168.93,11.85,49.71,14.9,19.45,0,29.68,49.64,0.09,1.78,163,Moderate
Hyderabad,12/01/2017,115.47,212.64,11.78,55.94,13.1,30.92,0,55.61,51.68,0.08,1.87,236,Poor
Hyderabad,13/01/2017,108.41,166.25,10.43,49.01,11.51,26.15,0,16.8,43.54,0.06,0.94,281,Poor
Hyderabad,14/01/2017,73.75,114.17,10.06,38.15,9.48,20.75,0,7.78,47.92,0.04,0.35,183,Moderate
Hyderabad,15/01/2017,81.72,120.38,9.88,39.02,9.59,17.64,0,3.77,42.95,0.05,0.27,164,Moderate
Hyderabad,16/01/2017,83.39,140.24,14.4,52.77,12.14,19.03,0,21.93,30.43,0.06,0.85,184,Moderate
Hyderabad,17/01/2017,64.14,116.31,10.96,49.49,11.74,17.53,0,5.32,32.75,0.04,0.54,133,Moderate
Hyderabad,18/01/2017,54.56,81.16,10.06,34.26,8.81,14.66,0,4.16,58.14,0.04,0.24,126,Moderate
Hyderabad,19/01/2017,67.09,109.2,10.09,38.78,9.6,14.4,0,3.76,66.33,0.02,0.16,104,Moderate
Hyderabad,20/01/2017,76.51,135.24,10.68,49.29,11.62,15.32,0,9,55.29,0.02,0.33,150,Moderate
Hyderabad,21/01/2017,69.51,137.83,19.01,63.8,16.45,18,0,7.19,48.08,0.02,0.33,156,Moderate
Hyderabad,22/01/2017,60.61,111.85,10.06,49.44,16.53,15.71,0,6.68,53.25,0.02,0.46,113,Moderate
Hyderabad,23/01/2017,83.79,150.97,10.65,52.58,19.39,20.72,0,13.58,53.54,0.06,1.01,156,Moderate
Hyderabad,24/01/2017,71.49,148.62,10.19,50.58,11.72,19.98,0,12.35,53.29,0.03,0.38,151,Moderate
Hyderabad,25/01/2017,76.94,144.81,10.14,47.79,11.21,18.46,0,9.19,58.67,0.01,0.25,149,Moderate
Hyderabad,26/01/2017,64.21,108.56,9.54,32.92,8.41,14.62,0,4.04,75.82,0,0.1,132,Moderate
Hyderabad,27/01/2017,56.14,100.4,9.47,41.9,10.18,15.15,0,7.88,51.86,0,0.1,100,Satisfactory
Hyderabad,28/01/2017,68.79,131.75,8.46,43.74,7.53,18.29,0,12.09,43.59,0,0.1,115,Moderate
Hyderabad,29/01/2017,85.73,157.28,10.5,53.72,12.36,28.21,0,34.99,49.54,0.08,1.15,199,Moderate
Hyderabad,30/01/2017,62.96,124.01,19.88,60.35,16.06,25.86,0,19.96,56.94,0.06,0.75,129,Moderate
Hyderabad,31/01/2017,54.98,115.66,10.14,46.64,16.51,17.73,0,12.33,53.74,0.07,1.1,110,Moderate
Hyderabad,01/02/2017,44.56,87.45,10.32,35.7,9.92,16.81,0,5.74,74.98,0.03,0.37,151,Moderate
Hyderabad,02/02/2017,52.36,96.1,10.06,37.44,9.36,16.25,0,3.48,68.59,0.01,0.14,102,Moderate
Hyderabad,03/02/2017,58.81,109.98,9.92,42.23,10.17,16.49,0,8.29,76.03,0.01,0.2,113,Moderate
Hyderabad,04/02/2017,68.29,141.85,10.64,52.03,12.26,17.59,0,13.7,82.95,0.04,0.51,149,Moderate
Hyderabad,05/02/2017,56.73,117.29,9.79,45.95,10.79,18.65,0,11.04,98.75,0.02,0.32,164,Moderate
Hyderabad,06/02/2017,64.14,136.36,17.54,52.4,8.17,17.5,0,18.17,61.34,0,0.03,118,Moderate
Hyderabad,07/02/2017,93.54,188.21,8.44,60.66,11.41,26.73,0,25.9,42.44,0,0,185,Moderate
Hyderabad,08/02/2017,83.13,163.13,7.1,51.31,8.72,22.71,0,17.22,45.33,0.01,0.18,180,Moderate
Hyderabad,09/02/2017,70.3,134.14,8.62,45.89,10.47,19.35,0,7.48,50.11,0.02,0.31,161,Moderate
Hyderabad,10/02/2017,64.97,108.1,8.71,35.98,7.61,15.93,0,5.02,67.42,0,0.1,121,Moderate
Hyderabad,14/02/2017,62.32,115.04,10.84,35.19,9.17,18.65,0,10.09,57.4,0.03,0.37,137,Moderate
Hyderabad,15/02/2017,66.1,129.76,13.81,40.94,12.43,17.52,0.08,10.89,38.79,0.05,0.75,123,Moderate
Hyderabad,16/02/2017,85.12,173.28,12.04,46.28,14.03,22.99,0.11,23.38,40.55,0.11,1.51,158,Moderate
Hyderabad,17/02/2017,82.76,203.34,13.26,46.37,15.73,26.52,0.28,29.72,37.61,0.25,2.46,193,Moderate
Hyderabad,18/02/2017,75.46,197.99,15.75,46.97,15.11,27.44,0.24,33.86,39.71,0.24,2.35,179,Moderate
Hyderabad,19/02/2017,63.58,163.83,10.87,40.25,9.18,31.66,0.23,27.84,50.72,0.22,2.36,141,Moderate
Hyderabad,20/02/2017,57.61,157.84,8.41,35.93,8.46,39.69,0.25,22.31,39.94,0.2,2.08,160,Moderate
Hyderabad,21/02/2017,53.34,144.79,11.52,44.31,13.02,22.19,0.24,25.23,39.26,0.17,2.14,128,Moderate
Hyderabad,22/02/2017,65.52,167.51,12.37,46.93,13.69,30.84,0.27,20.72,49.52,0.16,1.92,161,Moderate
Hyderabad,23/02/2017,72,184.43,13.74,48.13,14.06,29.77,0.28,24.77,52.2,0.22,3.77,164,Moderate
Hyderabad,24/02/2017,68.68,178.16,14.91,44.73,14.36,41.8,0.21,30.71,56.79,0.27,5.19,183,Moderate
Hyderabad,25/02/2017,80.73,198.07,9.99,46.49,13.6,47.49,0.21,40.3,51.85,0.36,5.39,165,Moderate
Hyderabad,26/02/2017,64.09,163.99,10.4,44.5,12.84,29.14,0.22,26.83,57.97,0.25,3.35,165,Moderate
Hyderabad,27/02/2017,55.13,148.99,12.48,39.79,11.67,29.39,0.28,17.65,64.27,0.18,2.08,179,Moderate
Hyderabad,28/02/2017,69.06,177.21,13.34,45.33,13.98,40.73,0.23,27.21,64.43,0.31,2.94,197,Moderate
Hyderabad,01/03/2017,63.3,161.94,7.64,38.86,9.94,25.67,0.24,15.45,38.61,0.14,1.65,166,Moderate
Hyderabad,02/03/2017,57.86,130.83,7.72,29.63,8.8,18.51,0.19,10.31,42.14,0.08,0.98,147,Moderate
Hyderabad,03/03/2017,28.95,87.02,7.66,25.79,7.97,17.57,0.14,7.43,51.83,0.08,0.97,142,Moderate
Hyderabad,04/03/2017,32.73,90.8,7.83,25.01,7.66,18.84,0.16,10.15,68.85,0.06,0.92,116,Moderate
Hyderabad,05/03/2017,31.06,69.14,7.81,19.79,6.75,15.43,0.14,14.85,55.32,0.05,0.92,102,Moderate
Hyderabad,06/03/2017,42.16,106.15,8.94,28,8.86,17.68,0.17,9.61,50.93,0.09,1.39,106,Moderate
Hyderabad,07/03/2017,35.62,80.09,7.05,17.76,6.07,14.61,0.14,12.29,55.68,0.05,0.74,109,Moderate
Hyderabad,08/03/2017,45.6,118.95,8.68,28.85,8.91,16.96,0.13,13.64,57.87,0.09,1.85,124,Moderate
Hyderabad,09/03/2017,77.14,189.5,13.65,45.09,14.68,24.9,0.2,19.6,47.16,0.17,3.35,181,Moderate
Hyderabad,10/03/2017,30.97,89.71,8.47,24.09,8.42,13.14,0.12,9.13,42.43,0.05,1.05,113,Moderate
Hyderabad,11/03/2017,30.33,111.84,9.63,33.13,10.18,8.95,0.11,12.9,43.3,0.06,1.02,108,Moderate
Hyderabad,12/03/2017,43.8,146.18,11.64,41.87,12.69,15.42,0.16,22.58,44.15,0.16,1.75,117,Moderate
Hyderabad,13/03/2017,63.7,181.89,11.59,42.87,12.28,32.61,0.21,25.87,52.81,0.21,2.59,143,Moderate
Hyderabad,14/03/2017,50.64,132.94,9.56,37.51,11.09,26.41,0.16,17.73,50.11,0.22,2.27,161,Moderate
Hyderabad,15/03/2017,21.27,57.52,8.25,18.26,6.57,13.73,0.11,7.85,41.95,0.04,0.66,95,Satisfactory
Hyderabad,16/03/2017,27.44,44.62,9.18,24.38,8.05,12.84,0.11,7.14,42.8,0.04,0.91,76,Satisfactory
Hyderabad,17/03/2017,54.73,118.8,12.86,45.98,14.49,21.57,0.16,17.35,39.39,0.19,2.51,97,Satisfactory
Hyderabad,18/03/2017,67.57,186,20.68,52.24,17.22,33.02,0.2,21.64,34.77,0.33,4.68,146,Moderate
Hyderabad,19/03/2017,63.1,216.97,17.42,54.07,17.35,40.79,0.19,24.11,29.02,0.22,3.34,167,Moderate
Hyderabad,20/03/2017,52.04,186.28,15.13,43.35,12.52,41.5,0.19,24,25.22,0.2,2.61,144,Moderate
Hyderabad,21/03/2017,61.33,191.22,13.78,50.59,14.69,33.24,0.17,29.93,41.21,0.24,3.57,145,Moderate
Hyderabad,22/03/2017,60.92,175.69,12.57,52,14.03,26.07,0.17,21.17,68.16,0.16,2.49,171,Moderate
Hyderabad,23/03/2017,60.33,158.98,12.2,48.25,13.65,21.52,0.23,10.61,64.54,0.1,1.34,175,Moderate
