City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Bengaluru,26/09/2016,16.88,116.82,4.73,33.42,2.93,49.59,0.71,4.02,13.28,0.66,3.4,90,Satisfactory
Bengaluru,28/09/2016,46.14,95.12,5.1,26.83,18.81,28.28,1.08,5.66,14.51,0.89,4.03,83,Satisfactory
Bengaluru,29/09/2016,55.24,71,5.51,26.2,25.54,36.38,1.13,4.08,15.05,0.66,2.89,114,Moderate
Bengaluru,30/09/2016,75.42,121.03,3.75,17.34,6.51,55.12,0.46,4.5,31.09,0.4,1.68,150,Moderate
Bengaluru,08/10/2016,27.31,91.1,10.57,25.65,5.49,38.9,0.56,4.59,23,0.33,1.18,91,Satisfactory
Bengaluru,09/10/2016,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,83,Satisfactory
Bengaluru,10/10/2016,18.96,72.83,6.87,26.66,4.02,15.09,0.85,4.12,14.68,0.32,0.97,129,Moderate
Bengaluru,11/10/2016,14.61,70.21,6.43,24.16,5.29,15.11,0.73,3.97,15.67,0.36,1.42,78,Satisfactory
Bengaluru,12/10/2016,21.3,74.85,9.64,28,4.89,15.12,1.08,4.5,15.17,0.6,2.55,75,Satisfactory
Bengaluru,13/10/2016,25.15,66.38,14.37,31.42,4.02,15.12,1.97,3.65,12.04,0.38,1.37,141,Moderate
Bengaluru,19/10/2016,44.05,191.47,17.12,35.85,0,15.13,0,6.02,41.74,1.57,4.94,85,Satisfactory
Bengaluru,20/10/2016,62.36,181.92,16.5,38.24,3.31,15.14,0.37,6.46,23.58,2.63,3.25,75,Satisfactory
Bengaluru,21/10/2016,62.74,191.9,16.25,35.42,9.55,19.99,1.12,8.07,23.86,2.87,0.91,132,Moderate
Bengaluru,22/10/2016,97.17,195.61,15.42,33.75,9.13,39.56,0.75,10.52,10.54,3.28,0.54,176,Moderate
Bengaluru,23/10/2016,67.85,184.81,17.7,38.05,8.52,24.4,1.2,7.36,31.08,3.12,1.78,184,Moderate
Bengaluru,24/10/2016,58.78,179.79,17.97,41.96,6.73,23.24,1.18,9.87,22.16,1.38,2,127,Moderate
Bengaluru,25/10/2016,80.99,224.1,14.17,36.1,11.88,33.13,1.64,8.46,22.28,1.25,2.84,163,Moderate
Bengaluru,26/10/2016,68.17,116.92,8.27,44.78,18.86,40.67,1.16,4.9,25.13,1.07,1.84,164,Moderate
Bengaluru,27/10/2016,59.61,137.68,8.04,46.57,16.72,37.52,0.83,4.28,29.54,1.01,1.44,132,Moderate
Bengaluru,28/10/2016,62.38,123.91,12.29,46.43,15.06,34.9,0.8,9.04,44.86,0.65,1.39,116,Moderate
Bengaluru,29/10/2016,78.74,130.99,10.07,44.4,13.2,35.3,3.1,4.31,45.04,1.07,1.94,174,Moderate
Bengaluru,30/10/2016,60.79,130.15,9.82,38.53,10.08,41.04,2.97,3.75,23.8,1.77,4.15,188,Moderate
Bengaluru,31/10/2016,36.92,95.71,13.39,34.8,6.17,38.42,0.55,4.92,21.69,0.47,1.31,88,Satisfactory
Bengaluru,02/11/2016,31.26,142.2,16.42,39.54,3.64,36.28,0.42,3.29,26.39,0.93,2.07,57,Satisfactory
Bengaluru,03/11/2016,34.79,111.6,22.62,41.17,7.45,37.76,1.37,2.49,25.26,0.69,3.73,82,Satisfactory
Bengaluru,04/11/2016,55.92,118.8,12.26,37.52,14.38,36.05,0.85,4.84,30.68,1.81,3.24,88,Satisfactory
Bengaluru,05/11/2016,55.03,117.02,8.25,29.98,0,28.78,1.16,4.69,34.67,2.3,3.01,111,Moderate
Bengaluru,06/11/2016,41.23,69.46,2.8,27.4,0,27.28,0.7,3.85,37.6,1.9,2.37,90,Satisfactory
Bengaluru,07/11/2016,43.91,100.27,3.56,31.23,0,29.92,0.83,2.83,36.94,1.63,2.44,78,Satisfactory
Bengaluru,08/11/2016,52.08,109.02,8.9,32.63,6.48,29.57,0.83,6.29,37.14,1.28,2,94,Satisfactory
Bengaluru,09/11/2016,46.94,120.41,7.62,28.38,0,28.86,0.62,5.16,46.92,1.16,2.21,95,Satisfactory
Bengaluru,10/11/2016,49.03,130.54,8.22,30.8,0,27.67,0.76,6.34,62.56,1.44,2.65,112,Moderate
Bengaluru,11/11/2016,57.78,150.94,10.46,41.03,0,29.6,0.73,7.64,71.14,1.39,2.11,124,Moderate
Bengaluru,12/11/2016,52.72,127.44,7.61,37.57,0,30.49,0.72,8.28,77.53,1.02,1.64,122,Moderate
Bengaluru,13/11/2016,38.42,121.18,10.83,38.81,0,39.82,0.63,4.93,57.77,0.75,1.49,99,Satisfactory
Bengaluru,14/11/2016,29.96,82.83,10.55,36.67,0,31.52,0.37,5.26,14.2,0.62,1.54,44,Good
Bengaluru,15/11/2016,27.64,56.85,7.72,25.66,0,14.03,0.91,5.02,15.65,0.79,1.91,38,Good
Bengaluru,16/11/2016,35.8,130.25,10.26,25.46,0,24.15,1.9,5.08,22.33,0.78,4.12,102,Moderate
Bengaluru,17/11/2016,40.13,133.97,11.92,34.52,0,34.63,0.99,2.97,48.83,0.67,1.26,189,Moderate
Bengaluru,18/11/2016,43.6,135.71,8.35,30.86,0,24.55,0.57,2.5,56.67,0.8,1.74,101,Moderate
Bengaluru,21/11/2016,102.01,182.79,14.76,44.31,0,31.02,0.69,3.9,44.48,1.09,1.9,120,Moderate
Bengaluru,22/11/2016,91.6,141.03,9.41,31.76,0,39.39,3,7.56,16.37,1.97,2.56,101,Moderate
Bengaluru,23/11/2016,47.76,173.09,10.82,39.92,0,39.88,2.6,6.66,33.28,3.07,7.77,335,'Very Poor'
Bengaluru,24/11/2016,86.62,152.15,9.06,32.55,0,19.16,1.05,4.88,46.95,6.35,6.71,140,Moderate
Bengaluru,25/11/2016,46.12,158.04,12.75,33.94,0,17.7,1.22,4.01,43.76,5.39,2.86,133,Moderate
Bengaluru,26/11/2016,46.87,164.12,14.9,36.46,0,17.32,0.89,3.63,38.04,7.38,3.73,113,Moderate
Bengaluru,27/11/2016,53.71,171.52,17.18,37.49,0,17.2,0.85,3.52,35.33,8.44,3.73,117,Moderate
Bengaluru,28/11/2016,49.9,176.99,15.78,38.97,0,27.25,0.67,6.79,26.27,8.92,5.41,124,Moderate
Bengaluru,29/11/2016,59.3,194.37,11.64,37.55,0,27.55,0.81,11.63,31.34,11.69,4.73,120,Moderate
Bengaluru,30/11/2016,49.69,170.26,9.74,31.49,0,26.58,1.88,5.34,28.52,8.45,4.38,160,Moderate
Bengaluru,01/12/2016,45.84,137.86,12.77,26.72,0,27.97,0.87,4.93,39.83,6.72,3.94,114,Moderate
Bengaluru,02/12/2016,22.14,78.55,10.95,26.06,0,30,0.72,3.55,20.83,3.61,9.26,103,Moderate
Bengaluru,03/12/2016,18.3,102.86,14.52,30.35,0,37.49,0.82,4.06,11.42,2.54,2.86,67,Satisfactory
Bengaluru,04/12/2016,24.44,136.05,10.4,23.2,0,28.44,1.66,3.15,8.61,2.4,3.85,125,Moderate
Bengaluru,05/12/2016,23.63,124.78,14.4,30.2,0,29.23,2.95,4.43,9.8,2.5,7.48,209,Poor
Bengaluru,06/12/2016,36.97,155.51,14.79,44.45,0,27.6,1.7,3,15.37,3.56,5.03,200,Moderate
Bengaluru,07/12/2016,40.72,132.73,14.55,44.74,0,26.04,0.65,3.63,20.32,4.71,2.45,101,Moderate
Bengaluru,08/12/2016,32.59,128.54,15.8,43.67,0,26.6,0.69,5.58,16.42,3.78,2.55,85,Satisfactory
Bengaluru,09/12/2016,44.96,135,10.65,40.56,0,24.42,1.19,6.68,13.5,3.79,4.98,163,Moderate
Bengaluru,10/12/2016,30.37,124.8,7.35,37.24,0,24,0.46,3.47,6.73,5.57,5.58,75,Satisfactory
Bengaluru,11/12/2016,24.98,138.06,10.07,42.15,0,32.37,1.76,8.15,8.43,4.45,4.65,132,Moderate
Bengaluru,12/12/2016,42.19,131.75,4.07,25.22,0,28.36,1.46,6.85,22.58,1.85,1.74,119,Moderate
Bengaluru,14/12/2016,30.72,180.88,8.36,23.41,0,25.14,0.54,2.62,22.5,1.8,2.04,104,Moderate
Bengaluru,15/12/2016,28.47,142.64,14.16,37.05,0,27.42,1.15,3.72,12.13,1.86,3.39,93,Satisfactory
Bengaluru,16/12/2016,34.57,137.45,14.64,37.38,0,36.2,1.39,4.25,7.08,2.58,3.04,134,Moderate
Bengaluru,17/12/2016,36.97,143.58,8.67,38.93,0,23.44,1.63,4.35,13.37,2.78,5.85,103,Moderate
Bengaluru,18/12/2016,35.21,130.91,7.48,40.15,0,28.81,0.79,4.81,26.23,2.87,5.5,90,Satisfactory
Bengaluru,19/12/2016,37.8,144.73,8.19,40.9,0,20.01,0.73,4.27,25.9,2.82,5.5,97,Satisfactory
Bengaluru,20/12/2016,19.09,121.19,6.35,35.67,0,18.42,0.71,3.75,18.88,2.96,4.76,93,Satisfactory
Bengaluru,21/12/2016,19.68,99.9,6.17,24.18,0,16.41,0.46,4.19,16.53,3.26,4.52,74,Satisfactory
Bengaluru,22/12/2016,39.64,176.96,7.26,30.67,0,17.54,0.28,4.74,28.61,4.78,7.43,75,Satisfactory
Bengaluru,23/12/2016,43.67,150.64,15.23,72.51,0,17.39,0.74,7.81,37.75,9.07,13.98,100,Satisfactory
Bengaluru,24/12/2016,57.79,141.76,14.19,79.24,0,18.3,0.62,7.79,11.26,7.52,5.94,112,Moderate
Bengaluru,25/12/2016,39.11,145.35,5.4,46.39,0,17.31,0.71,4.93,52.62,3.93,3.64,114,Moderate
Bengaluru,26/12/2016,34.02,121.66,7.15,49.47,0,17.08,0.84,5.17,34.44,3.63,4.39,104,Moderate
Bengaluru,27/12/2016,53.5,111.09,5.22,41.33,0,16.9,0.7,7.04,23.74,3.94,3.79,90,Satisfactory
Bengaluru,28/12/2016,38.53,80.87,2.34,20.7,0,17.07,0.2,4.32,17.27,3.16,2.63,84,Satisfactory
Bengaluru,31/12/2016,40.96,128.38,9.9,47.25,0,17.59,0.74,4.92,41.16,2.76,2.06,106,Moderate
Bengaluru,02/01/2017,19.61,105.34,8.81,40.94,0,17.62,0.68,4.93,29.95,2.35,2.36,83,Satisfactory
Bengaluru,03/01/2017,26.66,106.4,9.8,49.02,0,19.41,0.74,4.95,31.55,4.07,4.61,87,Satisfactory
Bengaluru,04/01/2017,36.93,118.86,6.9,38.48,0,24.85,0.76,4.58,39.09,4.02,3.48,91,Satisfactory
Bengaluru,05/01/2017,36.09,114.62,7.03,36.01,0,25.09,0.63,4.57,35.78,3.12,3.3,85,Satisfactory
Bengaluru,06/01/2017,41.53,131.53,7.88,39.13,0,24.47,0.59,4.32,39.95,3.62,3.19,88,Satisfactory
Bengaluru,07/01/2017,47.48,140.54,7.12,40.87,0,25.17,0.79,5.57,43.82,3.83,2.83,106,Moderate
Bengaluru,08/01/2017,37.61,124.94,4.72,33.21,0,25.52,0.67,4.83,39.25,2.71,2.18,95,Satisfactory
Bengaluru,09/01/2017,43.11,136.23,8.29,44.61,0,24.41,0.86,8.12,38.14,6.53,3.66,87,Satisfactory
Bengaluru,10/01/2017,74.1,125.23,4.58,37.38,0,24.92,0.61,5.51,59.48,4.82,4.63,130,Moderate
Bengaluru,11/01/2017,42.42,142.13,6.56,47.35,0,25.29,1.02,5.96,56.92,4.81,3.79,132,Moderate
Bengaluru,12/01/2017,24.26,140.88,7.53,44.12,0,26.47,0.68,3.72,52.42,3.02,3.19,110,Moderate
Bengaluru,13/01/2017,31.22,108.09,4.05,26.86,0,26.04,0.55,3.67,50.8,2.17,2,91,Satisfactory
Bengaluru,16/01/2017,31.65,128.58,7.04,34.1,0,23.82,0.53,5.25,53.3,2.18,1.69,66,Satisfactory
Bengaluru,24/01/2017,41.55,121.2,8.58,45.39,0,23.95,5.28,6.23,51.39,2.05,1.58,100,Satisfactory
Bengaluru,25/01/2017,34.96,114.94,7.97,41.5,0,23.3,6.42,4.81,49.67,2.57,1.42,168,Moderate
Bengaluru,26/01/2017,27.04,109.75,5.55,28.01,0,24.99,7.32,3.67,47.81,1.7,1.05,182,Moderate
Bengaluru,27/01/2017,23.36,87.39,12.36,46.38,0,27.95,8.19,5.81,19.01,2.07,1.46,174,Moderate
Bengaluru,30/01/2017,31.79,83.98,10.38,40.89,0,24.82,7.54,4.51,34.35,1.73,1.85,230,Poor
Bengaluru,31/01/2017,37.81,81.51,6.94,40.55,0,24.8,1.55,7.85,47.14,1.45,2.19,97,Satisfactory
Bengaluru,01/02/2017,27.42,81.76,8.06,43.93,0,23.83,1.87,8.57,39.53,1.53,1.85,101,Moderate
Bengaluru,02/02/2017,49.35,82.75,8.73,58.2,0,22.26,6.34,5.18,72.53,1.27,1.7,94,Satisfactory
Bengaluru,03/02/2017,32.16,93.4,5.83,43.39,0,22.29,15.93,3.37,50.44,2.59,1.84,207,Poor
Bengaluru,06/02/2017,32.73,117.9,7.98,45.2,0,21.39,15.22,4.71,60.34,3.02,2.18,273,Poor
Bengaluru,07/02/2017,43.1,102.65,10.78,64.19,0,20.74,12.47,6.59,65.58,4.88,2.15,238,Poor
Bengaluru,08/02/2017,41.94,91.18,6.83,45.34,0,20.2,9.04,7.24,64.64,4.01,5.09,200,Moderate
Bengaluru,09/02/2017,38.04,103.85,6.81,45.51,0,21.68,0.58,6.22,12.28,3.56,5.01,69,Satisfactory
Bengaluru,10/02/2017,36.09,102.51,6.31,41.63,0,20.99,0.66,7.38,13.96,3.61,3.64,77,Satisfactory
Bengaluru,11/02/2017,29.54,93.69,8.73,51.47,0,21.44,1.01,5.61,41.88,2.29,2.63,109,Moderate
Bengaluru,22/02/2017,42.13,116.85,9.87,51.89,0,21.67,1.11,17.04,66.01,4.17,4.38,106,Moderate
Bengaluru,23/02/2017,44.09,107.48,13.23,49.76,0,22.22,0.38,9.22,45.32,5.63,4.01,99,Satisfactory
Bengaluru,24/02/2017,42.73,92.91,10.08,47.21,0,21.92,0.4,9.04,21.94,3.49,3.12,83,Satisfactory
Bengaluru,25/02/2017,40.96,86.08,8.08,35.46,0,22.93,0.34,7.42,19.64,3.33,2.81,75,Satisfactory
Bengaluru,26/02/2017,35.66,90.69,7.38,32.39,0,24.05,0.39,7.69,34.75,1.69,1.88,73,Satisfactory
Bengaluru,27/02/2017,37.55,85.57,8.72,38.99,0,22.87,0.46,7,25.64,1.71,1.67,70,Satisfactory
Bengaluru,28/02/2017,31.19,87.32,8.91,43.09,0,22.97,0.46,6.84,27.08,2.18,1.88,71,Satisfactory
Bengaluru,01/03/2017,39.98,98.33,28.97,72.79,0,107.53,0.36,6.83,32.88,2.42,1.66,71,Satisfactory
Bengaluru,02/03/2017,36.36,85.55,14.27,51.16,0,24.18,0.38,6.54,22.95,4.52,1.77,75,Satisfactory
Bengaluru,03/03/2017,29.87,89.98,8.12,40.71,0,26.25,1.01,6.43,22.65,2.34,2.09,104,Moderate
Bengaluru,04/03/2017,28.41,75.22,11.64,41.35,0,26.53,0.53,8.16,13.85,1.39,1.55,57,Satisfactory
Bengaluru,05/03/2017,23.15,78.15,5.99,25.6,0,27.95,0.39,7.12,20.8,1.67,1.71,59,Satisfactory
Bengaluru,06/03/2017,26.67,74.17,6.52,29.12,0,31.01,0.35,6.61,19.79,1.52,1.67,54,Satisfactory
Bengaluru,07/03/2017,27.87,81.97,9.75,38.6,0,34.12,0.35,5.4,25.64,1.43,1.53,59,Satisfactory
Bengaluru,08/03/2017,31.78,84.76,9.48,41.89,0,30.12,0.79,8.94,29.59,2.27,2.41,102,Moderate
Bengaluru,09/03/2017,32.53,98.45,7.46,38.79,0,35.13,0.35,6.8,16.07,2.28,2.54,72,Satisfactory
Bengaluru,10/03/2017,29.4,71.8,5.62,22.5,0,42.48,0.21,5.47,29.37,1.71,1.42,66,Satisfactory
Bengaluru,11/03/2017,28.94,76.71,6.79,25.81,0,28.2,0.22,5.57,26.56,2.13,1.74,56,Satisfactory
Bengaluru,12/03/2017,27.07,65.19,7.54,28.21,0,26.09,0.13,5.54,30.11,2.31,2.27,66,Satisfactory
Bengaluru,13/03/2017,42.64,98.52,6.48,26.88,0,30.64,0.26,6.36,19.9,2.08,1.72,55,Satisfactory
Bengaluru,14/03/2017,21.93,70.51,7.72,25.17,0,34.32,0.46,3.91,11.13,1.02,1.18,69,Satisfactory
Bengaluru,15/03/2017,17.99,66.24,7.98,23.84,0,33.53,0.28,4.61,8.93,0.86,0.94,44,Good
Bengaluru,16/03/2017,27.59,63.81,11.33,23.73,0,26.96,0.21,4.77,28.92,0.97,1.39,54,Satisfactory
Bengaluru,17/03/2017,39.28,107.17,6.33,30.51,0,27.37,0.16,4.14,47.72,2.98,3.49,98,Satisfactory
Bengaluru,18/03/2017,32.33,87.57,6.96,30.75,0,25.99,0.78,7.59,66.57,1.96,2.19,99,Satisfactory
Bengaluru,19/03/2017,32.31,81.68,4.96,21.08,0,25.66,0.2,5.33,57.26,2.21,2.61,95,Satisfactory
Bengaluru,20/03/2017,38.73,105.25,6.29,29.11,0,26.78,0.3,4.51,60.19,2.19,2.05,87,Satisfactory
Bengaluru,21/03/2017,36.42,95.55,6.75,30.76,0,26.49,0.48,5.53,42.51,1.96,1.83,83,Satisfactory
Bengaluru,22/03/2017,43.96,105.81,6.52,32.28,0,23.98,0.55,6.87,36.22,2.42,4.92,74,Satisfactory
Bengaluru,23/03/2017,44.26,102.04,8.71,41.3,0,24.06,0.68,8.28,42.18,2.38,2.57,89,Satisfactory
Bengaluru,24/03/2017,67.75,107.42,7.38,39.52,0,20.33,0.48,7.14,43.89,2.85,2.18,140,Moderate
Bengaluru,25/03/2017,47.51,114.14,11.76,40.07,0,20.79,0.56,9.41,52.37,4.72,2.82,104,Moderate
Bengaluru,26/03/2017,53.63,116.45,7.44,35.29,0,22.33,0.3,12.82,68.34,1.62,1.72,99,Satisfactory
Bengaluru,27/03/2017,40.42,114.11,5.59,27.16,0,22.04,0.13,3.65,45.77,2.63,2.06,90,Satisfactory
Bengaluru,28/03/2017,55.94,105.81,4.71,30.4,0,25.2,0.25,4.77,40.7,3.39,2.75,82,Satisfactory
Bengaluru,29/03/2017,41.83,89.06,2.7,23.82,0,28.76,0.32,3.28,52.94,2.47,2.03,112,Moderate
Bengaluru,30/03/2017,46.83,69.68,3.32,27.69,0,25.74,0.14,2.48,47.33,2.25,2.44,90,Satisfactory
Bengaluru,31/03/2017,55.9,94.22,5.13,37.77,0,22.44,0.26,2.53,53.42,2.96,2.9,112,Moderate
Bengaluru,01/04/2017,51.65,108.37,5.59,37.78,0,24.02,0.51,2.79,61.72,3.85,2.95,124,Moderate
Bengaluru,02/04/2017,32.61,104.58,5.32,30.53,0,28.54,0.48,2.59,66.27,1.93,1.65,113,Moderate
Bengaluru,03/04/2017,39.37,106.07,9.79,41.21,0,26.81,0.68,2.79,68.42,2.01,1.43,117,Moderate
Bengaluru,04/04/2017,36.85,99.33,3.61,25.76,0,25.66,0.54,2.3,72.54,2.55,2.12,120,Moderate
Bengaluru,05/04/2017,29.5,78.34,3.71,20.83,0,27.27,0.44,2,69.06,1.78,1.55,94,Satisfactory
Bengaluru,06/04/2017,29.52,92.48,6.17,19.83,0,27.92,0.33,2.28,66.84,2.09,1.9,110,Moderate
Bengaluru,07/04/2017,31.08,79.87,5.33,24.61,0,28.02,0.46,2.65,68.4,2.98,2.25,94,Satisfactory
Bengaluru,08/04/2017,36.66,103.5,7.3,34.42,0,26.68,0.68,2.8,45.04,3.19,2.75,82,Satisfactory
Bengaluru,09/04/2017,29.29,89.11,7.08,28.32,0,25.78,0.48,2.54,37.96,1.78,1.69,75,Satisfactory
Bengaluru,10/04/2017,43,90.64,8.28,34.64,0,29.59,0.74,3.03,60,1.93,1.41,99,Satisfactory
Bengaluru,11/04/2017,31.18,92.2,7.17,34.13,0,28.14,0.44,2.39,60,2.44,1.74,99,Satisfactory
Bengaluru,13/04/2017,50.54,105.34,7.07,37.62,0,24.73,0.56,4.26,75.93,2.92,2.3,108,Moderate
Bengaluru,14/04/2017,51.33,104.38,6.96,39.64,0,24.12,0.55,5.03,63.27,3.62,1.96,107,Moderate
Bengaluru,15/04/2017,35.01,101.83,9.78,45.01,0,24.52,0.69,6.77,60.39,2.4,1.76,106,Moderate
Bengaluru,17/04/2017,34.86,79.44,5.28,27.93,0,31.55,0.44,5.81,83.69,1.32,0.64,86,Satisfactory
Bengaluru,18/04/2017,38.46,66.4,4.73,24.41,0,28.01,0.44,5.07,91.3,2.24,2.3,77,Satisfactory
Bengaluru,19/04/2017,38.13,84.63,6.11,25.49,0,31.93,0.52,4.74,81.46,1.38,1.07,92,Satisfactory
Bengaluru,20/04/2017,29.75,56.29,5.45,24.78,0,28.87,0.43,4.71,47.22,2.53,1.39,81,Satisfactory
Bengaluru,21/04/2017,21.53,80.41,4.21,24.41,0,35.77,0.47,4.71,54.16,1.38,1.14,75,Satisfactory
Bengaluru,22/04/2017,25.46,62.1,4.85,22.79,0,30.19,0.45,4.83,24.41,1.19,1.02,64,Satisfactory
Bengaluru,23/04/2017,28.49,74.8,2.67,23.6,0,27.92,0.08,3.68,7.03,1.51,1.41,50,Good
Bengaluru,25/04/2017,29.88,108.62,3.54,31.4,0,28.23,0.19,3.52,27,1.53,1.12,66,Satisfactory
Bengaluru,26/04/2017,33.95,110.88,4.52,42.65,0,27.58,0.7,3.86,48.16,1.87,1.7,92,Satisfactory
Bengaluru,27/04/2017,40.01,100.72,7.39,38.94,0,28.45,0.67,5.61,27.84,3.71,2.69,87,Satisfactory
Bengaluru,28/04/2017,62.07,84.02,4.72,32.77,0,27.29,0.49,4.4,61.69,1.52,1.44,96,Satisfactory
Bengaluru,29/04/2017,38.44,76.53,8.49,39.84,0,28.89,0.44,5.15,43.66,1.44,1.64,139,Moderate
Bengaluru,01/05/2017,20.32,80.58,6.21,31.84,0,25.82,0.39,4.82,39.36,0.96,0.75,77,Satisfactory
Bengaluru,02/05/2017,24.2,78.44,8.2,41.08,0,26.1,0.35,4.88,24.89,0.92,0.85,60,Satisfactory
Bengaluru,04/05/2017,42.2,90.14,12.03,43.35,0,22.96,0.47,5.54,17.45,1.59,1.55,94,Satisfactory
Bengaluru,05/05/2017,28.27,85.96,8.55,42.47,0,31,0.62,5.76,6.19,2.33,1.76,80,Satisfactory
Bengaluru,07/05/2017,30.26,76.29,6.46,29.37,0,22.61,0.4,5.31,29.52,2.69,1,98,Satisfactory
Bengaluru,08/05/2017,27.66,57.56,6.67,31.17,0,29.12,0.43,4.16,52.55,2.34,1.14,82,Satisfactory
Bengaluru,09/05/2017,32.01,57.82,4.81,31.86,0,30.32,0.23,3.67,33.71,1.6,1.22,69,Satisfactory
Bengaluru,10/05/2017,23.19,74.07,4.28,32.79,0,31.83,0.18,2.54,25.26,0.75,0.73,41,Good
Bengaluru,11/05/2017,28.52,35.51,5.81,39.12,0,22.39,0.42,8.55,36.74,1.06,1.26,53,Satisfactory
Bengaluru,12/05/2017,50.58,62.09,5.9,23.23,0,11.61,0.52,15.38,10.9,0.98,1.49,68,Satisfactory
Bengaluru,13/05/2017,120.56,73.92,6.92,26.63,0,11.24,0.49,8.45,18.96,1.66,1.58,156,Moderate
Bengaluru,14/05/2017,25.22,73.47,6.26,30.63,0,18.05,0.54,3.65,16.82,1.37,1.28,101,Moderate
Bengaluru,15/05/2017,14.94,50.05,5.02,26.57,0,18.34,0.52,3.52,38.46,0.84,0.82,52,Satisfactory
Bengaluru,16/05/2017,19.1,65.84,3.8,29.5,0,17.72,0.36,3.83,34.53,1.46,1.27,56,Satisfactory
Bengaluru,17/05/2017,22.93,65.3,3.62,26.74,0,18.17,0.38,3.73,45.09,1.03,0.91,67,Satisfactory
Bengaluru,18/05/2017,36.58,59.73,4.78,27.92,0,15.07,0.66,3.32,13.13,1.06,0.98,70,Satisfactory
Bengaluru,19/05/2017,20.87,45.38,5.6,32.01,0,18.85,0.56,3.49,21.6,1.15,1.25,64,Satisfactory
Bengaluru,20/05/2017,17.43,68.76,9.54,37.75,0,23.79,0.37,3.49,21.87,1.43,1.17,50,Good
Bengaluru,21/05/2017,12.53,50.36,8.01,34.15,0,23.65,0.37,3.51,23.31,0.9,0.79,59,Satisfactory
Bengaluru,22/05/2017,16.58,69.24,8.33,33.06,0,23.78,0.33,2.99,13.76,1.32,1.25,44,Good
Bengaluru,23/05/2017,25.83,63.33,8.79,37.11,0,24.31,0.41,3.57,20.05,1.28,1.23,58,Satisfactory
Bengaluru,24/05/2017,19.58,58.26,5.7,30.27,0,23.85,0.33,3.77,26.67,1.32,1.43,62,Satisfactory
Bengaluru,25/05/2017,21.39,59.53,6.42,29.53,0,23.75,0.38,3.75,16.72,1.21,1.16,57,Satisfactory
Bengaluru,26/05/2017,24.85,69,6.67,26.78,0,23.65,0.41,3.65,11.46,0.68,0.58,66,Satisfactory
Bengaluru,27/05/2017,18.21,44.46,7.45,29.32,0,23.57,0.42,3.6,18.34,0.93,1.14,47,Good
Bengaluru,28/05/2017,19.75,52.33,6.48,25.4,0,23.46,0.28,3.66,12.12,0.62,0.59,41,Good
Bengaluru,29/05/2017,21.08,60.65,6.93,26.89,0,23.67,0.34,3.32,9.02,0.56,0.39,43,Good
Bengaluru,30/05/2017,23.2,56.28,4.93,25.22,0,23.64,0.26,3.33,9.85,0.59,0.44,46,Good
Bengaluru,31/05/2017,22.87,77.5,4.43,27.67,0,23.73,0.17,3.09,9.92,0.65,0.42,42,Good
Bengaluru,01/06/2017,22.79,59.56,5.31,31.62,0,23.75,0.68,4.57,10.13,0.68,0.58,54,Satisfactory
Bengaluru,02/06/2017,20.19,60.05,5.35,32.25,0,23.66,0.35,3.89,8.69,0.67,0.42,52,Satisfactory
Bengaluru,03/06/2017,20.98,56.9,7,33.91,0,23.86,0.3,3.08,8.19,0.57,0.25,42,Good
Bengaluru,05/06/2017,21.81,82.88,4.91,31.17,0,23.75,0.98,4.21,8.38,0.9,0.78,29,Good
Bengaluru,06/06/2017,22.93,49.92,4.85,30.17,0,23.64,0.85,3.86,7.92,0.93,0.94,54,Satisfactory
Bengaluru,07/06/2017,22.94,32.85,7.4,27.88,0,23.83,0.53,4.37,10.29,0.82,0.88,47,Good
Bengaluru,08/06/2017,20.75,75.64,3.35,25.47,0,23.61,0.59,4.56,14.64,0.84,1.07,51,Satisfactory
Bengaluru,09/06/2017,23.65,82.24,5.32,27.84,0,23.79,0.65,4.59,19.12,0.87,0.95,55,Satisfactory
Bengaluru,10/06/2017,19.78,91.96,7.02,31.35,0,23.65,0.61,4.87,19.88,0.6,0.57,54,Satisfactory
Bengaluru,11/06/2017,16.51,77.75,7.41,30.97,0,23.52,0.54,4.72,19.08,0.46,0.39,51,Satisfactory
Bengaluru,12/06/2017,19.12,65.59,7.04,28.24,0,23.68,0.58,4.79,19.47,0.68,0.57,45,Good
Bengaluru,13/06/2017,21.6,100.65,6.02,28.56,0,23.7,0.8,4.33,19.68,0.71,0.61,44,Good
Bengaluru,14/06/2017,19.77,95.84,6.27,29.47,0,23.66,0.63,4.24,21.06,0.63,0.57,59,Satisfactory
Bengaluru,15/06/2017,24.56,112.8,7.97,31.52,0,23.69,0.87,4.74,20.85,0.7,0.9,76,Satisfactory
Bengaluru,16/06/2017,24.66,89.59,9.56,31.25,0,23.91,0.62,5.71,18.43,1,1.93,65,Satisfactory
Bengaluru,17/06/2017,24.18,87.23,7.17,30.54,0,23.92,0.56,4.36,20.06,0.94,1.87,60,Satisfactory
Bengaluru,18/06/2017,17.82,92.85,3.68,26.38,0,23.74,0.63,5.21,9.1,0.72,0.78,57,Satisfactory
Bengaluru,19/06/2017,16.61,85.76,4.02,25.73,0,23.76,0.58,4.74,10.17,1.03,1.11,50,Good
